Open,High,Low,Close
264.067596,265.155945,261.198395,262.682465
261.44574,265.551697,254.668427,256.004089
253.283279,259.071198,253.283279,257.735535
259.219604,264.364441,258.97226,260.40686
261.544678,265.057007,260.95105,263.820251
265.155945,276.731781,264.760193,275.495026
275.049805,280.986145,269.064026,270.548096
270.102875,273.862549,268.223053,269.212433
270.35022,272.477417,266.442139,268.668274
269.212433,276.039215,269.212433,272.032196
274.357239,278.957886,270.943848,277.869568
278.314789,284.449005,276.088684,278.908417
280.343048,283.113312,275.049805,276.979126
278.166382,279.848358,270.300751,275.148743
276.039215,277.77063,271.982727,273.565735
279.205231,287.268768,278.364258,284.844757
284.449005,291.077911,281.629242,289.000183
289.791687,292.660919,288.010803,290.929504
293.650299,297.261566,290.880005,295.183868
296.816345,305.325073,296.321655,304.4841
304.533569,305.918701,299.289825,301.664337
297.360504,299.932922,294.441803,296.222717
298.201477,307.105988,293.947113,303.692596
302.159027,305.176666,300.52655,302.851624
303.742065,310.667786,301.713806,305.918701
307.402802,309.084747,304.929321,306.759705
306.215546,310.46991,306.215546,309.332092
312.646545,314.92215,311.162476,313.38858
315.120026,317.544037,312.89389,314.625336
316.604095,318.335541,313.784363,314.724274
315.120026,315.120026,309.876282,312.052917
314.42746,315.218964,309.282623,309.925751
310.667786,312.992828,309.826782,310.816193
315.614716,326.844269,315.565247,323.876099
327.982056,333.819458,327.141083,330.158722
331.296509,332.582703,323.33194,326.893738
327.734711,329.416687,323.381409,324.222382
326.399048,330.109253,324.420258,328.031525
326.003296,326.399048,315.120026,316.653564
320.660583,327.734711,320.660583,325.459137
326.596924,328.872528,322.540436,325.063385
325.607544,326.497986,318.830231,319.819611
320.017487,321.105804,311.953979,315.169495
313.635925,315.317902,306.809174,309.727844
283.657501,292.858795,278.809479,290.335846
291.770477,301.664337,287.070862,297.805725
297.805725,306.908112,297.162628,305.275604
302.752686,312.547607,299.784515,301.02124
299.883453,300.773895,294.985992,296.024841
294.194458,296.618469,291.869415,294.837585
294.639679,297.311035,265.40329,278.661072
289.940094,293.749237,286.328827,288.901245
285.933075,288.258148,281.975525,284.152191
286.724579,287.16983,281.035614,283.162781
282.371277,287.713989,282.272339,285.537323
288.901245,292.067291,281.678711,282.371277
286.922455,289.198059,285.438385,287.812927
291.12738,296.667938,288.357086,295.381744
305.770294,308.688995,299.883453,301.466461
301.763275,302.752686,291.62207,294.046051
284.993164,302.653748,284.943695,301.219116
301.416992,304.929321,298.399353,302.55481
302.257965,305.226135,300.03186,303.49472
303.98941,305.96817,298.300415,300.724426
297.904663,298.498322,292.166229,294.392334
291.819946,294.392334,286.774048,289.791687
293.650299,298.05307,291.968353,295.975372
291.671539,292.759857,282.569153,286.328827
286.971924,287.763458,278.562134,283.21225
290.13797,290.13797,277.572754,284.498474
287.911865,290.088501,278.710541,285.339447
285.933075,289.346466,282.71756,286.67511
287.466644,299.190887,287.466644,297.311035
299.883453,308.144836,299.438232,306.116608
303.742065,304.830383,299.339294,302.653748
302.653748,304.632507,297.459442,300.576019
301.169647,303.643127,296.915283,298.349884
303.0495,304.681976,298.300415,301.466461
302.752686,302.901093,293.848175,297.805725
295.826965,299.487701,289.890625,297.805725
297.756256,298.05307,286.922455,288.010803
286.823517,286.922455,282.074463,283.805908
285.042633,286.872986,275.396088,278.611603
278.611603,283.70697,273.565735,282.618622
281.134552,281.184021,266.788422,270.696503
271.982727,275.346619,262.286713,267.480988
270.548096,272.873169,265.996918,267.87674
268.618805,274.950867,263.523438,272.873169
269.608185,270.102875,263.968658,266.293732
264.117065,264.611786,259.318542,262.682465
259.813232,265.89798,255.806229,264.364441
263.226624,264.166534,252.986465,254.470551
253.332748,260.654236,251.749725,254.96524
254.816833,258.625977,249.127853,252.491776
255.113647,258.032349,250.513,253.975861
256.251434,262.731934,256.251434,260.060577
261.198395,266.145325,254.96524,265.155945
275.049805,278.413727,272.526886,275.198212
271.83432,277.374878,269.311371,272.230072
267.530457,269.410309,261.297333,266.145325
262.187775,269.558716,260.011108,268.074646
271.141724,272.131134,266.046387,268.321991
265.452759,281.381897,264.661255,279.452606
280.24411,284.498474,278.76001,282.22287
281.184021,281.480835,274.060425,278.512665
282.470215,292.908264,281.72818,290.187439
290.880005,294.837585,287.120361,293.155609
291.523132,295.57962,288.950714,293.007202
293.056671,297.805725,288.010803,296.816345
292.561981,297.607849,288.950714,294.194458
290.830536,291.226318,281.530304,282.569153
281.975525,290.236908,279.848358,287.961334
289.445404,297.508911,289.445404,295.233337
296.717407,302.505341,295.431213,297.06369
297.805725,300.52655,291.968353,296.915283
296.915283,306.710236,296.07431,305.770294
302.406403,306.51236,292.759857,294.293396
294.639679,300.625488,292.265167,297.113159
299.240356,308.639526,298.894073,305.572418
303.742065,306.166077,299.091949,300.427612
298.05307,305.127197,297.607849,300.130798
302.356934,312.844421,296.816345,298.844604
298.300415,299.883453,288.901245,289.841156
292.957733,294.985992,285.933075,288.060272
284.251129,290.484253,282.22287,287.961334
289.395935,293.007202,279.848358,285.042633
283.558563,292.759857,282.123932,291.374725
290.880005,295.431213,287.516113,292.660919
295.826965,302.109558,292.413574,300.576019
311.657166,315.713654,307.50174,313.685425
312.89389,316.109406,308.787933,309.97522
306.462891,312.448669,304.137817,310.717255
306.710236,314.42746,299.735046,302.851624
301.318054,306.710236,300.477081,304.038879
300.773895,306.413422,300.773895,303.445251
302.257965,306.611298,294.837585,298.696198
298.349884,300.576019,289.296997,292.908264
293.254547,294.392334,285.68573,290.039032
287.911865,293.353485,286.922455,290.434784
287.318237,287.318237,277.127533,279.947296
285.933075,295.233337,284.350067,293.650299
293.650299,297.409973,285.487854,296.272186
294.837585,296.321655,289.890625,294.441803
291.869415,292.61145,287.66452,289.000183
284.053253,289.14859,280.343048,285.68573
281.975525,286.18042,279.155762,284.003784
281.975525,284.597412,277.523285,280.887207
280.24411,281.72818,269.212433,278.463196
278.017975,279.74942,266.293732,269.756592
271.636414,274.505646,260.307922,267.431519
272.279541,279.007355,272.279541,278.314789
275.049805,287.961334,274.060425,286.724579
283.954315,285.19104,279.007355,283.410156
279.155762,286.279358,274.80246,281.184021
282.964905,290.63266,279.2547,289.198059
292.858795,295.134399,289.989563,293.056671
285.834137,286.427765,279.304169,284.745819
285.438385,287.367706,281.629242,286.032013
284.646881,285.438385,277.820099,281.035614
284.646881,288.505493,279.74942,281.876587
282.173401,291.176849,282.074463,289.395935
287.713989,288.703369,283.014374,285.388916
280.986145,289.247528,278.710541,288.456024
287.565582,287.961334,279.304169,282.22287
281.579773,285.042633,277.77063,283.855377
283.954315,294.441803,283.954315,291.523132
290.880005,297.607849,290.187439,294.689178
295.035461,298.300415,291.12738,295.629089
294.837585,297.756256,291.572601,294.144989
294.837585,300.03186,291.572601,296.717407
297.805725,298.448822,284.251129,286.872986
284.943695,293.848175,284.943695,292.61145
292.809326,294.491272,279.304169,281.876587
279.502075,289.395935,275.049805,287.417175
288.406555,290.583191,281.184021,285.883606
284.745819,288.802307,279.2547,287.367706
287.16983,298.795135,276.237091,281.72818
281.431366,285.834137,277.424347,284.498474
281.085083,283.70697,268.915619,275.940277
282.470215,290.187439,272.378479,275.841339
279.007355,282.371277,275.29715,278.314789
277.919037,290.880005,273.120514,287.763458
295.08493,320.957397,295.035461,315.713654
314.130646,319.968018,308.045898,310.618317
303.939941,305.47348,294.243927,298.498322
293.848175,295.233337,282.569153,284.894226
287.713989,291.473663,275.593964,280.343048
280.986145,291.770477,280.986145,288.851776
291.869415,301.367523,290.978973,297.756256
298.300415,301.070709,290.385315,294.936523
291.869415,292.364105,284.69635,286.971924
286.971924,296.321655,283.261719,294.788116
296.321655,305.720825,292.166229,302.752686
304.780914,305.424011,290.385315,296.07431
292.858795,298.795135,288.950714,296.519531
298.795135,308.045898,292.512512,294.194458
299.190887,310.420441,297.06369,308.392181
312.696014,320.907928,311.310883,314.724274
314.92215,316.604095,308.886871,314.42746
316.703033,349.600189,316.703033,345.889984
344.801666,346.829895,332.632202,336.837097
338.271698,338.370636,326.003296,329.911377
328.476746,334.7099,326.596924,330.505005
335.402466,337.18338,321.402649,327.833649
325.508606,334.066803,324.766541,331.494385
337.381256,337.381256,329.416687,333.275299
341.14093,347.819275,337.777008,345.444763
341.239868,351.084259,328.872528,334.759369
334.066803,337.727539,327.586304,330.307129
330.950226,338.617981,330.603943,333.522644
335.501404,343.762787,335.501404,340.448364
338.66745,343.61438,337.381256,339.904175
339.360016,342.526062,334.759369,336.490814
334.512024,335.897156,326.497986,328.971466
329.367218,336.19397,326.7948,332.088013
332.137482,344.653259,330.554474,342.278717
341.338806,360.92868,340.745178,346.335205
346.285736,349.05603,339.854706,344.208038
348.462402,355.585999,346.08786,346.829895
347.07724,352.568359,346.285736,350.441162
350.243286,369.882629,348.363464,367.705994
371.020447,385.465485,364.638885,381.211121
382.002625,389.126221,381.606873,386.306488
386.70224,388.829407,378.24295,384.72345
381.359528,381.359528,366.667114,369.437408
372.553986,377.74826,370.525726,375.621094
375.967377,387.345337,374.631714,376.016846
376.363129,381.013245,372.108765,375.967377
377.105164,378.29245,364.193665,370.674164
373.098145,380.617493,370.426788,375.274811
374.087524,375.373749,368.645905,372.257172
373.147614,377.74826,370.129974,373.592834
373.691772,380.122803,371.020447,377.599854
378.935547,380.073334,373.197083,375.571625
375.967377,382.299469,375.175873,377.105164
379.924927,384.871857,379.133423,380.518555
382.893097,396.695038,382.893097,391.105011
393.083771,396.546631,385.861267,386.900116
386.751709,390.709259,373.34549,376.115784
374.780121,386.850647,367.310242,380.073334
375.967377,381.903687,370.525726,373.098145
373.79071,375.32428,354.299774,356.179626
358.158386,365.529327,358.158386,362.313812
368.151215,384.129822,368.151215,382.942566
383.882477,389.818817,377.995605,388.087372
390.808197,391.550232,382.992035,387.19693
384.673981,388.235779,380.320679,381.903687
379.331299,382.398407,377.30304,379.083954
380.666962,380.666962,368.052277,370.179443
373.197083,382.992035,373.197083,382.052124
383.536194,387.246399,375.027466,386.108612
389.324097,395.656189,388.433655,394.963623
398.822235,400.751526,390.412445,393.677429
394.765747,397.58551,391.105011,394.468933
393.776367,399.56427,391.896515,395.656189
396.744507,399.415863,391.006073,394.815216
393.083771,396.546631,386.454895,388.483124
396.249817,396.744507,384.080353,386.158081
382.893097,390.412445,381.854218,386.751709
398.228607,398.327545,385.366547,389.274628
390.610321,392.193329,385.21814,386.553833
381.112183,382.645752,372.108765,373.79071
370.129974,370.129974,355.190216,356.624847
360.236115,367.953339,359.543549,366.419769
364.094727,367.161835,361.967529,364.144196
367.755463,370.970978,360.780273,362.956909
363.105347,366.91449,358.653076,364.589417
368.052277,369.041656,360.186646,365.628265
363.402161,372.504517,363.402161,369.734222
369.83316,374.433807,369.140594,371.663544
371.713013,372.009827,367.557587,368.695374
369.041656,372.553986,364.094727,366.320831
367.161835,370.426788,364.985168,367.953339
370.179443,374.087524,368.39856,370.822571
370.129974,374.087524,370.129974,372.405579
373.543365,374.780121,370.080505,370.970978
370.970978,372.207703,365.281982,368.39856
364.094727,364.094727,356.179626,358.850952
363.600037,366.568176,360.335052,363.055847
363.105347,366.073486,359.889832,361.225494
361.225494,367.656525,360.681335,366.320831
368.250153,368.448029,361.126556,364.045258
366.073486,366.667114,361.621246,363.105347
368.695374,375.423218,367.804932,372.158234
371.119385,371.515137,364.193665,367.854401
370.031036,374.136993,368.744843,373.296021
374.977997,374.977997,362.90744,365.826141
363.600037,369.932098,363.154816,365.776672
367.112366,372.751862,366.568176,370.921509
371.020447,383.684601,368.250153,380.716431
377.401978,383.387787,376.016846,382.002625
381.161652,384.871857,376.659943,379.529175
374.977997,377.995605,364.88623,366.469238
359.147766,359.147766,341.882965,344.554321
341.833496,355.585999,341.833496,352.469421
356.278564,358.702545,346.829895,348.017181
345.59317,363.600037,345.296356,357.911041
354.596588,354.596588,343.317566,345.840515
343.317566,346.038391,332.038544,332.830078
328.575684,343.020752,328.575684,342.179779
339.360016,354.695526,335.946625,351.331604
349.303375,356.426971,345.296356,353.854553
356.179626,359.147766,352.321014,356.377502
361.126556,363.501099,354.200836,360.186646
377.006226,378.638733,366.716583,370.525726
372.009827,378.935547,371.168854,372.652924
375.967377,379.380768,370.723633,371.960358
376.165253,385.861267,376.165253,384.673981
387.889496,391.253418,380.172272,382.497345
383.833008,390.066162,381.211121,387.246399
387.840027,388.829407,383.783539,387.345337
387.345337,390.808197,385.267609,387.69162
390.808197,393.578491,388.681,391.995453
392.836426,396.5961,390.016693,392.341736
394.765747,395.458313,389.373566,394.271057
392.885895,398.278076,391.847046,396.942383
405.649017,413.761993,400.05896,412.525269
410.595947,410.595947,403.917572,406.341583
406.885742,416.235443,401.493591,408.518219
410.595947,411.783203,402.829254,405.253265
407.133087,407.924591,400.108429,404.115448
404.164917,411.43692,401.196777,404.758545
400.108429,402.334564,389.274628,391.797577
388.829407,400.207367,388.829407,393.726898
392.885895,393.776367,383.882477,384.72345
389.274628,392.440674,380.7659,383.882477
378.935547,390.511383,378.935547,389.076752
389.818817,393.13324,376.462067,377.204102
381.804749,383.536194,375.522156,380.27121
377.946136,380.914307,374.730652,375.670563
378.094543,385.861267,377.847198,385.020264
386.850647,390.264038,385.119202,387.345337
387.840027,389.324097,382.546814,386.70224
390.412445,398.723297,390.412445,397.387634
398.723297,400.652588,389.571442,392.490143
396.546631,399.06958,391.203949,393.083771
396.744507,399.861084,392.440674,394.419464
400.850464,402.186157,395.260437,398.871704
402.482971,410.595947,400.702057,409.705505
411.486389,413.564117,402.779785,406.98468
410.002319,410.002319,400.157898,401.196777
400.751526,405.649017,396.5961,399.712677
403.670227,418.313171,403.175537,416.43335
418.511047,430.383698,418.511047,426.228271
424.34845,433.153992,417.719543,419.104675
421.083466,424.892609,404.709076,407.578308
405.154327,414.504028,405.00592,406.786804
410.94223,426.030396,410.892761,424.546326
420.3909,429.938477,419.648834,427.514465
426.327209,430.086884,422.072845,424.249512
425.733582,429.097504,417.818481,420.539307
420.539307,420.539307,420.539307,420.539307
420.539307,426.178802,418.115295,418.758392
418.609985,418.609985,410.595947,412.030548
411.634796,414.355621,403.274475,404.610138
409.309753,413.564117,399.910553,410.348602
413.564117,415.839691,406.836273,410.348602
404.214386,411.486389,404.214386,410.051788
410.497009,417.521667,410.101257,414.701904
414.553497,417.224854,411.090637,412.277893
415.443939,419.698303,413.118896,418.560516
419.450958,424.546326,414.800842,422.963287
422.864349,441.761658,421.973907,440.475464
442.503693,450.913513,434.143372,436.270569
435.330658,441.365906,429.443787,437.655701
440.277588,443.888855,432.510895,434.984344
439.387146,460.065338,438.793488,445.076111
451.160858,452.941742,438.100922,439.68396
441.316437,447.054901,431.966736,435.18222
437.606232,440.228119,429.493256,432.313019
432.857178,436.468445,423.705322,426.228271
422.81488,435.231689,420.489838,426.722961
433.351868,448.934723,433.351868,439.337677
442.602631,446.560181,428.899628,431.966736
428.404938,431.175201,419.005737,424.200043
419.945648,427.761841,416.878571,419.797241
407.133087,417.719543,402.730316,410.645416
410.595947,418.214233,406.193176,416.284912
412.921021,419.500427,411.832672,416.43335
420.489838,424.942078,416.532288,417.571136
415.542877,431.422546,412.723145,430.383698
432.362488,435.825348,423.952698,434.440186
434.835938,448.58844,434.835938,443.839386
445.521332,450.56723,437.754639,448.58844
447.203308,448.687378,433.104523,441.019623
440.277588,446.659149,437.062073,444.779297
445.175049,445.471863,430.383698,433.599213
431.867798,433.599213,424.496857,426.27774
429.493256,438.496674,422.617004,436.2211
439.782898,440.277588,425.980927,428.553345
433.351868,439.090332,430.383698,433.945496
436.517914,437.358887,428.355469,433.401337
431.76886,437.804108,426.624023,430.977325
429.493256,440.871216,429.493256,437.457825
436.369507,443.839386,434.539124,438.546143
438.298798,444.086731,431.570984,433.351868
432.461426,436.171631,425.535706,427.761841
429.394318,431.570984,424.496857,426.722961
428.207062,448.09375,428.207062,446.016022
446.60965,453.733246,440.376526,450.962982
450.962982,467.782562,450.171448,464.764923
465.012268,469.217163,461.549408,464.468109
468.969818,474.856689,467.089996,473.768372
474.411469,479.556274,460.411621,465.012268
464.814392,464.91333,448.192688,452.397583
455.316284,469.711884,444.977173,448.341095
450.418793,456.553009,439.090332,441.217499
440.277588,453.980591,437.903046,451.160858
453.386963,459.9664,451.853424,457.98761
461.252594,466.595306,457.196106,465.309082
462.044128,472.284271,460.213745,470.256042
466.793182,472.432678,461.401001,470.256042
471.195953,473.37262,465.012268,469.90976
469.90976,483.019135,467.238403,481.535065
480.347778,482.722321,471.690643,479.704681
478.072205,482.029755,472.036926,480.100433
480.842468,480.842468,451.55661,456.206726
451.655548,465.061737,446.510712,449.033661
450.171448,450.616699,437.309418,446.560181
448.192688,449.874634,440.327057,442.009003
440.079712,450.913513,433.351868,435.330658
437.606232,443.64151,436.468445,441.860596
444.927704,453.04068,439.486084,451.952362
450.171448,450.171448,440.475464,442.800507
442.849976,445.570801,435.528534,437.309418
432.857178,433.203461,425.83252,428.306
434.934875,443.690979,432.362488,441.811127
475.895538,476.884918,463.42926,468.969818
471.987457,474.757751,461.153656,468.475128
469.316101,480.694061,468.623535,479.457336
483.860107,500.283966,483.7117,498.453583
502.114319,515.174255,500.185028,513.343872
513.49231,516.460449,505.478241,506.813904
510.524109,512.651306,500.778656,507.308594
509.782074,515.124756,505.181427,506.121338
511.513519,512.502869,499.987152,503.004761
493.209839,509.732605,491.082642,507.209656
513.393372,518.439209,510.721985,516.163635
518.142395,526.008057,517.103577,519.478088
520.417969,523.880859,511.266144,514.481689
514.481689,515.223694,506.616028,510.771454
520.516907,524.870239,515.767883,517.054077
517.153015,517.153015,503.845764,507.555969
507.555969,511.117737,497.810486,500.630249
502.609009,506.566559,497.563141,504.686737
505.676117,512.898621,502.213257,511.661926
508.347473,515.42157,506.962311,511.068268
512.502869,512.799683,505.577179,508.891632
509.534729,513.838562,507.951721,511.711395
506.566559,509.930481,504.736206,506.962311
504.587799,505.329834,489.400696,494.446564
496.672699,504.093109,486.185181,501.57016
500.333435,521.209534,495.386475,519.824341
519.626465,523.386169,511.068268,513.393372
509.534729,536.74292,508.545349,534.318909
535.951355,536.841858,510.623047,512.304993
510.524109,512.255554,501.174408,507.951721
507.259125,509.287384,494.693909,498.997742
496.771637,507.605438,487.125092,505.676117
504.686737,510.128357,502.262726,505.329834
509.237915,509.237915,494.990723,496.821106
495.881165,502.015381,493.951874,497.414734
497.414734,511.315613,497.414734,499.59137
501.619629,507.259125,496.672699,503.598389
509.48526,516.955139,507.852783,515.075317
509.040039,509.040039,484.156921,487.471375
484.800049,492.913025,474.955627,490.983704
493.605591,494.891785,480.941437,482.821259
482.821259,482.821259,482.821259,482.821259
480.298309,495.782227,476.588104,478.665833
478.616364,478.616364,463.033508,470.750732
482.722321,491.725739,479.457336,489.400696
493.753998,498.799866,488.510254,496.12854
503.252106,514.976379,503.252106,513.640686
511.513519,512.502869,496.920044,498.354645
500.333435,505.873993,497.711548,503.252106
510.029419,521.8526,510.029419,520.615845
516.806702,525.711243,514.580627,521.35791
520.764282,532.785339,515.42157,530.163452
524.969177,530.212952,520.665344,525.760681
523.386169,534.071533,515.718384,530.31189
531.400208,538.17749,526.552185,527.690002
525.117615,528.77832,513.244934,516.757263
519.428589,521.9021,511.612457,516.163635
517.845581,531.202332,516.361511,526.205933
527.343689,530.31189,517.895081,521.160034
524.227112,531.103394,514.135376,518.340271
514.481689,541.739319,514.481689,539.463684
542.827637,544.855896,534.764099,535.852417
538.276428,539.16687,516.955139,523.880859
527.343689,528.184692,514.778503,519.181274
522.940918,533.675781,521.605286,525.364929
525.364929,532.933777,519.428589,520.813721
522.940918,523.435608,507.555969,516.312012
516.163635,519.230713,509.534729,514.43219
509.534729,517.301453,506.071869,514.43219
518.834961,533.280029,515.965759,527.838379
534.121033,534.121033,524.474487,530.31189
530.015076,530.114014,522.495728,523.33667
529.520386,533.082153,520.714783,523.386169
528.333069,531.548584,516.460449,522.149414
518.88446,525.117615,516.90564,519.774902
519.527527,524.870239,508.248535,510.227295
511.760864,515.322632,496.029572,497.909424
490.736359,509.435791,487.966064,505.577179
501.421753,507.358063,492.715149,498.552521
493.605591,502.361664,490.736359,494.64444
489.648041,496.474823,487.125092,488.70813
484.800049,486.481995,473.422089,476.538635
473.521027,481.238251,463.676605,470.750732
475.945007,484.800049,475.747131,479.75415
485.096863,492.517273,479.012115,480.74353
480.941437,492.022552,476.241821,489.450165
491.527863,496.12854,480.446716,482.969666
484.948456,487.520844,476.439697,478.81424
477.874329,482.376038,473.86731,480.001495
480.001495,492.715149,480.001495,489.796448
493.704529,494.199219,485.047394,488.510254
489.252289,493.407715,485.838898,490.291138
489.252289,494.14975,487.026154,493.16037
491.973083,511.909271,491.973083,506.368683
504.686737,520.417969,501.322815,518.241333
508.891632,508.891632,493.951874,496.079071
489.746979,495.089661,484.008514,488.609192
498.651459,509.336853,495.683289,506.566559
515.718384,519.37915,510.029419,516.757263
512.997559,519.131775,505.824524,516.757263
514.827942,520.121155,509.782074,513.9375
515.965759,521.061096,508.49588,514.827942
522.693604,530.31189,518.191895,527.29425
525.463867,530.114014,516.856201,520.170654
520.91272,533.873657,517.598267,532.785339
533.032715,555.04657,529.075134,553.265686
550.940613,552.523621,540.20575,545.6474
544.806396,562.664856,542.728699,560.48822
568.89801,584.876587,567.90863,582.205261
589.724609,601.250977,589.724609,598.134399
592.643311,592.841187,580.77063,582.947327
579.78125,594.325256,574.438599,592.247559
595.017822,598.282837,574.933289,578.940308
581.562134,589.576233,574.685913,586.21228
591.307617,605.901123,589.873047,596.897705
600.212097,600.212097,581.957947,585.123962
584.72821,596.501892,575.82373,582.947327
561.032349,565.92981,546.339966,553.661438
544.16333,548.566101,535.555603,536.891296
538.22699,561.97229,537.583862,558.113647
560.98291,565.336182,547.477783,552.968872
556.233826,559.99353,546.63678,555.838074
556.728516,561.180786,549.110229,559.548279
562.96167,574.290161,559.49884,568.057007
566.622437,580.77063,554.700256,578.099304
579.78125,586.26178,566.028748,570.43158
573.35022,578.79187,566.177185,573.745972
575.82373,578.247742,565.979309,568.106506
570.87677,571.86615,554.00769,558.410461
560.686096,569.88739,558.014709,562.170166
564.049988,565.979309,551.435303,554.700256
561.032349,574.834351,557.52002,569.046387
591.060303,594.62207,567.018188,578.79187
576.31842,576.31842,565.92981,568.007568
575.329041,585.816528,564.049988,568.007568
569.88739,571.668274,561.675476,564.643616
564.94043,567.512878,556.03595,559.103088
561.873352,566.622437,552.770996,554.255066
555.04657,559.202026,542.382385,545.053772
549.011292,560.933411,548.417664,557.915771
559.647217,559.696716,549.209167,552.424683
553.117249,559.696716,548.368225,550.990051
558.014709,572.85553,556.431702,565.484619
564.297363,564.94043,550.594299,554.255066
559.00415,562.912231,545.400024,547.922974
543.124451,544.806396,535.258789,541.788757
542.234009,551.880554,542.234009,545.5979
545.944214,546.63678,522.792542,526.601685
529.8172,539.809998,527.838379,536.099792
525.265991,533.280029,515.273193,518.686584
520.071716,531.103394,512.651306,529.668762
531.152832,535.308289,525.711243,534.269409
534.417847,553.859314,531.894897,544.361206
543.272827,560.389282,542.184509,558.905212
563.900024,573.5,555.349976,568.150024
569.049988,570.700012,554.049988,560.349976
565,569.599976,559.200012,561.5
562.799988,564.849976,552.25,559.900024
558.799988,569.400024,555.549988,562.650024
563,563.900024,552.450012,556.25
551.25,551.25,538.25,540.450012
543.75,551.25,534.200012,541.25
541.5,544.799988,534.150024,535.349976
543.150024,543.150024,521.049988,533.200012
531.450012,538,523.5,527.400024
529,529.700012,510.649994,523.5
527.799988,527.799988,508.450012,512
515.25,520,508.600006,516.200012
521,523,513.049988,516.849976
520.5,533.799988,518.349976,529.849976
526.75,528,516.799988,520.900024
518.200012,520.799988,506.75,508.25
511.75,516,497.5,506.450012
509.5,515.700012,506.049988,510.450012
508.5,508.5,495.799988,497.850006
493.5,503,482.600006,488.100006
498.75,515.900024,497.350006,513.700012
522.25,530.950012,517,529.700012
525.700012,525.700012,511.149994,513.549988
517,525.549988,506.549988,520.450012
519,519,510.100006,516.599976
519,524.5,517.049988,519.900024
517.25,524.400024,510.299988,520.700012
516.900024,518.75,508.700012,509.799988
511,513.849976,503.549988,505.25
506.5,512.5,505,511.200012
511.75,516.950012,510.200012,514.650024
513,514,503,505.299988
505,506,493.549988,497.600006
473.600006,474.950012,463.549988,471.75
473.850006,487.450012,472.25,484.350006
485.200012,490.25,479.399994,481.649994
482.899994,482.899994,471,472.049988
473.100006,478.399994,465,466.950012
467,468.75,434.700012,456.850006
456.850006,458.450012,445.450012,451.200012
445.649994,449.549988,439.5,442.100006
435.299988,438,429.049988,435.600006
431.299988,443.799988,431.299988,440.049988
439.899994,449.399994,436,446.600006
446.5,446.799988,428.100006,430.200012
426.549988,429.5,417.25,421.799988
426,427.950012,418.100006,426.350006
427.049988,435.799988,421.25,432.799988
436,437.399994,426.5,433.700012
434.899994,447.5,431.399994,445.450012
444.799988,444.799988,431.600006,433.049988
435,444,435,440.5
441,447.399994,435,436
438.700012,438.700012,428.100006,430.600006
433,436.100006,429.5,432.399994
435,438.799988,431.200012,437.600006
428.799988,432.5,418.149994,428.25
428,436.25,422.700012,434.149994
436.75,447.399994,431.399994,444.5
445,445,435,436.399994
436,436,430.450012,433.149994
428,433.5,420.700012,431.100006
434.350006,435.700012,428,431.549988
424,424,400,404.950012
400.149994,403.350006,394.25,397.799988
400.25,405.799988,398.049988,401.899994
406.700012,406.700012,397.049988,402.100006
403.5,403.5,380.950012,385.950012
387,395,382.600006,394.299988
394.899994,398.649994,392.450012,395.25
395.950012,403.25,390.399994,398.049988
399,401.899994,389.299988,390.75
391.799988,393.299988,386.100006,389.100006
388,392.799988,385.950012,389.549988
388.75,403.399994,385,401.350006
397.549988,399.350006,389,390.25
384.25,385.25,373,377.450012
373,374.899994,366.100006,370.100006
373.899994,379.950012,372.700012,376.450012
381.649994,382.5,376,377.450012
380.799988,390.5,380.049988,383.850006
386.350006,394.399994,382,388.200012
385.899994,387,378,380.75
378.75,388.5,375.100006,376.399994
376.5,384.700012,373.200012,383.100006
382.399994,396,382.399994,393.399994
384,395.299988,382.100006,385.700012
387.100006,388,367.549988,369.149994
365,365.850006,353.549988,355.200012
356.899994,360.950012,348,349.399994
351.450012,359.75,345.100006,355.25
354.399994,362.299988,345.25,356.100006
355.850006,358.350006,347.700012,348.600006
348.700012,354.899994,344,351.25
348,349.700012,341,342.200012
339.399994,339.399994,327.75,332.399994
317,317,301.600006,308.25
308,331.350006,305.799988,328.850006
322,341.399994,318.25,335.100006
338.399994,342.549988,327.25,334.049988
342,342,335.25,340.049988
340,348.75,332.450012,340.149994
334.950012,339.350006,325.100006,329.899994
328.850006,332.5,321.450012,324.450012
326.200012,339.799988,326.200012,333.549988
330,330.799988,316,322.899994
327.799988,333,320,322.850006
326,333.25,316.299988,330.899994
335.350006,350.700012,333.600006,344.899994
340.049988,356.450012,331,354.100006
354.899994,358.899994,342.25,344.600006
348.899994,350.899994,342.25,346.799988
345.950012,345.950012,333.049988,334.350006
337.700012,340.399994,332.5,338.049988
329.200012,333.799988,326.850006,330.25
326.850006,334.899994,325.649994,331.700012
332,333.600006,314,315.799988
311,312.549988,306.25,310.299988
309.700012,312,301.600006,303.399994
304.399994,304.399994,283.5,285
281.200012,294.799988,279.100006,288.75
289.25,299.75,288.100006,298.600006
301.450012,301.5,291.5,297.75
302.5,322.100006,302.5,315.149994
320.549988,334.700012,319.549988,333.700012
333.899994,345,329,341.350006
343.799988,347.299988,341.549988,343.25
346.200012,359.200012,341.100006,356.450012
356.5,367,356.399994,362.350006
360,365.25,355.049988,361.100006
358.75,360.25,351.100006,352.299988
355.299988,383.75,355.299988,381.299988
388.600006,390.950012,380.649994,386.75
384,384,376.25,378.700012
379,395.75,377.399994,383.149994
